#												
#   VizieR Astronomical Server vizier.u-strasbg.fr												
#    Date: 2021-04-26T06:10:12 [V1.99+ (14-Oct-2013)]												
#   In case of problem, please report to:	cds-question@unistra.fr											
#												
#												
#Coosys	J2000:	eq_FK5 J2000										
#INFO	votable-version=1.99+ (14-Oct-2013)											
#INFO	-ref=VIZ6086582db0ad4											
#INFO	-out.max=9999											
#INFO	queryParameters=18											
#-oc.form=dec												
#-out.max=9999												
#-nav=cat:J/AJ/159/60&tab:{J/AJ/159/60/table1}&key:source=J/AJ/159/60/table1&HTTPPRM:&												
#-source=J/AJ/159/60/table1												
#-order=I												
#-out=TIC												
#-out=Sec												
#-out=Outbst												
#-out=Flare												
#-out=tpeak												
#-out=e_tpeak												
#-out=E_tpeak												
#-out=Amp												
#-out=e_Amp												
#-out=E_Amp												
#-out=Ebol												
#-out=e_Ebol												
#-out=E_Ebol												
#												
												
#RESOURCE=yCat_51590060												
#Name: J/AJ/159/60												
#Title: 8695 flares from 1228 stars in TESS sectors 1 & 2 (Gunther+, 2020)												
#Table	J_AJ_159_60_table1:											
#Name: J/AJ/159/60/table1												
#Title: Catalog of all individual flares found in the Transiting Exoplanet Survey Satellite (TESS) sectors 1 and 2												
#Column	TIC	(I9)	[2760232/471015484] TESS input catalog identifier	[ucd=meta.id;meta.main]								
7151484	2	6	1	2458359.225156	3.4E-05	2.3E-05	0.65772	0.11833	0.1171	1.06E+033	3.13E+031	3.69E+031
7151484	2	6	2	2458359.227969	7.5E-05	6.8E-05	0.07529	0.00721	0.00627	1.55E+033	5.37E+031	5.87E+031
7151484	2	7	1	2458360.177442	0.000328	0.000376	0.01797	0.0012	0.00125	4.9E+032	1.4E+032	8.56E+031
7151484	2	7	2	2458360.186889	0.001204	0.000989	0.00553	0.00097	0.00096	2.69E+032	1.13E+032	1.84E+032
7151484	2	8	1	2458362.195865	0.000332	0.000335	0.00769	0.00089	0.00094	1.95E+032	3.84E+031	6.46E+031
7151484	2	8	2	2458362.252716	0.000365	0.000322	0.00633	0.00179	0.00253	6.68E+031	2.73E+031	3.46E+031
7151484	2	9	1	2458362.90123	0.000185	0.000195	0.01386	0.00193	0.00218	1.53E+032	2.42E+031	2.16E+031
7151484	2	10	1	2458363.160454	0.000366	0.000377	0.01056	0.00063	0.00065	6.16E+032	4.82E+031	4.17E+031
7151484	2	11	1	2458363.451434	8.7E-05	8.2E-05	0.02823	0.00156	0.00167	3.64E+032	2.38E+031	2.46E+031
7151484	2	11	2	2458363.52122	0.000342	0.000454	0.00598	0.00126	0.00163	1.21E+032	3.45E+031	5.34E+031
7151484	2	12	1	2458364.553037	0.000102	6.8E-05	0.04901	0.00322	0.00332	4.5E+032	1.38E+032	6.37E+031
7151484	2	12	2	2458364.555907	0.000938	0.000752	0.00899	0.00256	0.00545	3.94E+032	1.52E+032	1.75E+032
7151484	2	12	3	2458364.619863	7.8E-05	7.6E-05	0.01898	0.00367	0.00609	1.47E+032	2.41E+031	3.01E+031
7151484	2	14	1	2458366.160614	0.000297	0.000381	0.00683	0.00179	0.00219	1.35E+032	3.61E+031	4.55E+031
7151484	2	15	1	2458366.987824	7.9E-05	8.2E-05	0.02666	0.00223	0.00313	3.08E+032	5.82E+031	6.57E+031
7151484	2	15	2	2458366.994819	0.000658	0.000676	0.01098	0.00114	0.0012	7.51E+032	1.02E+032	1.62E+032
7151484	2	16	1	2458369.268232	0.000284	0.000264	0.00817	0.00175	0.00209	1.07E+032	3E+031	2.71E+031
7151484	2	17	1	2458369.469272	0.000433	0.00039	0.00679	0.00135	0.00162	1.33E+032	4.65E+031	4.57E+031
7151484	2	19	1	2458371.540458	0.000184	0.000147	0.01491	0.0039	0.01076	9.96E+031	1.9E+031	2.25E+031
7151484	2	21	1	2458373.32921	0.000108	0.000108	0.01885	0.00126	0.00131	3.34E+032	3.21E+031	3.14E+031
7151484	2	22	1	2458374.453713	0.000239	0.000248	0.01685	0.0011	0.00125	9.85E+032	1.47E+032	1.95E+032
7151484	2	22	2	2458374.447355	2.6E-05	2.5E-05	0.09307	0.00461	0.00722	7.69E+032	7.12E+031	5.88E+031
7151484	2	22	3	2458374.632858	0.000173	0.000194	0.01315	0.00169	0.0021	1.58E+032	2.85E+031	3.87E+031
7151484	2	22	4	2458374.554705	0.000447	0.000656	0.00752	0.00084	0.00087	2.95E+032	6.64E+031	6.49E+031
7151484	2	23	1	2458374.632909	0.000171	0.000202	0.01368	0.00193	0.00235	1.14E+032	1.4E+031	2.09E+031
7151484	2	23	2	2458374.727155	0.000165	0.000195	0.01182	0.00126	0.00138	2.19E+032	2.37E+031	3.13E+031
7151484	2	24	1	2458375.204338	0.000183	0.000119	0.02938	0.00376	0.00535	2.69E+032	1.08E+032	1.04E+032
7151484	2	24	2	2458375.207128	0.000726	0.000878	0.01062	0.00336	0.00379	4.57E+032	1.44E+032	1.43E+032
7151484	2	25	1	2458377.722142	0.000161	0.000146	0.02014	0.00347	0.00769	1.12E+032	3.06E+031	3.08E+031
7151484	2	26	1	2458378.050111	2.4E-05	2.3E-05	0.14027	0.01275	0.01531	5.71E+032	2.32E+031	3.16E+031
7151484	2	26	2	2458378.061436	0.001089	0.001154	0.00694	0.00084	0.00088	5.19E+032	8.97E+031	1.05E+032
7151484	2	27	1	2458379.746766	0.000244	0.000262	0.01091	0.00093	0.00099	4.19E+032	5.65E+031	5.56E+031
8962122	2	1	1	2458364.665037	0.000335	0.000397	0.0125	0.00178	0.002	2.94E+033	4.44E+032	5.56E+032
8991030	2	3	1	2458362.573795	0.000537	0.000604	0.03024	0.00508	0.0059	         	         	
8991030	2	4	1	2458373.070865	0.000405	0.000404	0.03566	0.00567	0.00661	         	         	
8991030	2	5	1	2458373.345188	4.4E-05	4.6E-05	0.22691	0.01323	0.01441	         	         	
8991030	2	6	1	2458376.204427	0.00072	0.00079	0.03757	0.00585	0.00469	         	         	
8991030	2	6	2	2458376.195591	0.000551	0.001113	0.03443	0.00758	0.00784	         	         	
9003103	2	1	1	2458364.611731	0.000549	0.000574	0.00282	0.00037	0.00039	         	         	
9072094	2	1	1	2458355.71463	0.000334	0.000441	0.07017	0.00566	0.00601	9.69E+032	1.11E+032	1.62E+032
9072094	2	2	1	2458358.114248	0.000402	0.000542	0.04495	0.00524	0.00563	5.75E+032	9.7E+031	8.64E+031
9072094	2	3	1	2458373.300206	7.4E-05	6.5E-05	0.13785	0.02383	0.03346	2.91E+032	2.12E+031	3.64E+031
9072094	2	4	1	2458376.594829	0.000721	0.000717	0.03866	0.00333	0.00342	1.45E+033	2.14E+032	1.9E+032
9072094	2	5	1	2458379.28513	5.4E-05	5.5E-05	0.27914	0.01165	0.0125	1.29E+033	1.02E+032	1.14E+032
9072094	2	5	2	2458379.294107	0.001515	0.001952	0.03625	0.00591	0.00652	1.14E+033	2.77E+032	1.8E+032
9102812	2	1	1	2458354.59216	0.000304	0.00039	0.00359	0.0005	0.00055	2.09E+034	3.26E+033	2.87E+033
9210746	2	1	1	2458354.415765	0.00072	0.00057	0.00584	0.00063	0.00066	8.73E+032	1.42E+032	2.31E+032
9210746	2	2	1	2458355.298168	0.000784	0.000905	0.00308	0.00056	0.00071	2.15E+032	6.22E+031	8.31E+031
9210746	2	3	1	2458355.972952	1E-04	0.000113	0.01086	0.00094	0.0011	2.44E+032	2.37E+031	2.93E+031
